passengerId,teleportId,from,to,date
81843,414,zz,hz,1997-05-23
94420,414,zz,hz,1997-05-23
74508,414,zz,hz,1997-05-23
6682,414,zz,hz,1997-05-23
39391,414,zz,hz,1997-05-23
43212,414,zz,hz,1997-05-23
82135,414,zz,hz,1997-05-23
86634,414,zz,hz,1997-05-23
35820,414,zz,hz,1997-05-23
86725,414,zz,hz,1997-05-23
65428,414,zz,hz,1997-05-23
50851,414,zz,hz,1997-05-23
62305,414,zz,hz,1997-05-23
75234,414,zz,hz,1997-05-23
42459,414,zz,hz,1997-05-23
31408,414,zz,hz,1997-05-23
8991,414,zz,hz,1997-05-23
33207,414,zz,hz,1997-05-23
33085,414,zz,hz,1997-05-23
55602,414,zz,hz,1997-05-23
17289,414,zz,hz,1997-05-23
88044,414,zz,hz,1997-05-23
43746,414,zz,hz,1997-05-23
12331,414,zz,hz,1997-05-23
76341,414,zz,hz,1997-05-23
66075,414,zz,hz,1997-05-23
39122,414,zz,hz,1997-05-23
59755,414,zz,hz,1997-05-23
31373,414,zz,hz,1997-05-23
37437,414,zz,hz,1997-05-23
86172,414,zz,hz,1997-05-23
70843,414,zz,hz,1997-05-23
76214,414,zz,hz,1997-05-23
9345,414,zz,hz,1997-05-23
34158,414,zz,hz,1997-05-23
93728,414,zz,hz,1997-05-23
31973,414,zz,hz,1997-05-23
12751,414,zz,hz,1997-05-23
70522,414,zz,hz,1997-05-23
95036,414,zz,hz,1997-05-23
95026,414,zz,hz,1997-05-23
88216,414,zz,hz,1997-05-23
74368,414,zz,hz,1997-05-23
64155,414,zz,hz,1997-05-23
55189,414,zz,hz,1997-05-23
8696,414,zz,hz,1997-05-23
53229,414,zz,hz,1997-05-23
83544,414,zz,hz,1997-05-23
88736,414,zz,hz,1997-05-23
77512,414,zz,hz,1997-05-23
76513,414,zz,hz,1997-05-23
7508,414,zz,hz,1997-05-23
65108,414,zz,hz,1997-05-23
77356,414,zz,hz,1997-05-23
70854,414,zz,hz,1997-05-23
12942,414,zz,hz,1997-05-23
64461,415,rl,wk,1997-05-23
70491,415,rl,wk,1997-05-23
1370,415,rl,wk,1997-05-23
81837,415,rl,wk,1997-05-23
5873,415,rl,wk,1997-05-23
95746,415,rl,wk,1997-05-23
16651,415,rl,wk,1997-05-23
48687,415,rl,wk,1997-05-23
72491,415,rl,wk,1997-05-23
47447,415,rl,wk,1997-05-23
89273,415,rl,wk,1997-05-23
22600,415,rl,wk,1997-05-23
47215,415,rl,wk,1997-05-23
10531,415,rl,wk,1997-05-23
47916,415,rl,wk,1997-05-23
86865,415,rl,wk,1997-05-23
18329,415,rl,wk,1997-05-23
39401,415,rl,wk,1997-05-23
84934,415,rl,wk,1997-05-23
47223,415,rl,wk,1997-05-23
85586,415,rl,wk,1997-05-23
42978,415,rl,wk,1997-05-23
39698,415,rl,wk,1997-05-23
87774,415,rl,wk,1997-05-23
74488,415,rl,wk,1997-05-23
13895,415,rl,wk,1997-05-23
90838,415,rl,wk,1997-05-23
30993,415,rl,wk,1997-05-23
66507,415,rl,wk,1997-05-23
83432,415,rl,wk,1997-05-23
75900,415,rl,wk,1997-05-23
46532,415,rl,wk,1997-05-23
28274,415,rl,wk,1997-05-23
51684,415,rl,wk,1997-05-23
20,415,rl,wk,1997-05-23
43404,415,rl,wk,1997-05-23
19367,415,rl,wk,1997-05-23
20928,415,rl,wk,1997-05-23
63625,415,rl,wk,1997-05-23
17340,415,rl,wk,1997-05-23
37742,415,rl,wk,1997-05-23
9951,415,rl,wk,1997-05-23
97383,415,rl,wk,1997-05-23
21304,415,rl,wk,1997-05-23
33838,415,rl,wk,1997-05-23
24212,415,rl,wk,1997-05-23
15227,415,rl,wk,1997-05-23
39471,415,rl,wk,1997-05-23
11176,415,rl,wk,1997-05-23
27080,415,rl,wk,1997-05-23
86576,415,rl,wk,1997-05-23
36897,415,rl,wk,1997-05-23
30485,415,rl,wk,1997-05-23
58893,415,rl,wk,1997-05-23
50866,415,rl,wk,1997-05-23
41979,415,rl,wk,1997-05-23
55969,415,rl,wk,1997-05-23
4092,415,rl,wk,1997-05-23
32645,415,rl,wk,1997-05-23
29871,415,rl,wk,1997-05-23
33591,415,rl,wk,1997-05-23
25887,415,rl,wk,1997-05-23
62517,415,rl,wk,1997-05-23
26675,415,rl,wk,1997-05-23
28959,415,rl,wk,1997-05-23
82350,415,rl,wk,1997-05-23
82618,415,rl,wk,1997-05-23
28417,415,rl,wk,1997-05-23
76250,415,rl,wk,1997-05-23
32884,415,rl,wk,1997-05-23
43108,415,rl,wk,1997-05-23
48154,415,rl,wk,1997-05-23
19497,415,rl,wk,1997-05-23
90957,415,rl,wk,1997-05-23
17011,415,rl,wk,1997-05-23
22083,415,rl,wk,1997-05-23
21005,415,rl,wk,1997-05-23
65015,415,rl,wk,1997-05-23
37136,415,rl,wk,1997-05-23
55912,415,rl,wk,1997-05-23
50490,415,rl,wk,1997-05-23
14426,415,rl,wk,1997-05-23
81176,415,rl,wk,1997-05-23
80999,415,rl,wk,1997-05-23
12030,415,rl,wk,1997-05-23
77461,415,rl,wk,1997-05-23
87433,415,rl,wk,1997-05-23
86779,415,rl,wk,1997-05-23
44910,415,rl,wk,1997-05-23
60718,415,rl,wk,1997-05-23
86045,415,rl,wk,1997-05-23
47769,415,rl,wk,1997-05-23
47432,415,rl,wk,1997-05-23
25139,415,rl,wk,1997-05-23
86995,415,rl,wk,1997-05-23
63703,415,rl,wk,1997-05-23
91201,415,rl,wk,1997-05-23
38706,415,rl,wk,1997-05-23
55426,415,rl,wk,1997-05-23
85729,415,rl,wk,1997-05-23
78202,416,im,zz,1997-05-24
10868,416,im,zz,1997-05-24
75715,416,im,zz,1997-05-24
24044,416,im,zz,1997-05-24
84445,416,im,zz,1997-05-24
93,416,im,zz,1997-05-24
1843,416,im,zz,1997-05-24
96734,416,im,zz,1997-05-24
86187,416,im,zz,1997-05-24
51747,416,im,zz,1997-05-24
86472,416,im,zz,1997-05-24
39727,416,im,zz,1997-05-24
42107,416,im,zz,1997-05-24
15134,416,im,zz,1997-05-24
30269,416,im,zz,1997-05-24
67004,416,im,zz,1997-05-24
18236,416,im,zz,1997-05-24
19422,416,im,zz,1997-05-24
74082,416,im,zz,1997-05-24
79633,416,im,zz,1997-05-24
69231,416,im,zz,1997-05-24
90826,416,im,zz,1997-05-24
64344,416,im,zz,1997-05-24
31858,416,im,zz,1997-05-24
82231,416,im,zz,1997-05-24
35792,416,im,zz,1997-05-24
41352,416,im,zz,1997-05-24
33183,416,im,zz,1997-05-24
43307,416,im,zz,1997-05-24
90528,416,im,zz,1997-05-24
9814,416,im,zz,1997-05-24
5084,416,im,zz,1997-05-24
60978,416,im,zz,1997-05-24
12269,416,im,zz,1997-05-24
26862,416,im,zz,1997-05-24
38582,416,im,zz,1997-05-24
74895,416,im,zz,1997-05-24
16268,416,im,zz,1997-05-24
31796,416,im,zz,1997-05-24
59871,416,im,zz,1997-05-24
87281,416,im,zz,1997-05-24
31718,416,im,zz,1997-05-24
64392,416,im,zz,1997-05-24
14157,416,im,zz,1997-05-24
44056,416,im,zz,1997-05-24
96467,416,im,zz,1997-05-24
91842,416,im,zz,1997-05-24
13352,416,im,zz,1997-05-24
7036,416,im,zz,1997-05-24
40166,416,im,zz,1997-05-24
29454,416,im,zz,1997-05-24
97190,416,im,zz,1997-05-24
90173,416,im,zz,1997-05-24
43893,416,im,zz,1997-05-24
37718,416,im,zz,1997-05-24
37143,416,im,zz,1997-05-24
11539,416,im,zz,1997-05-24
57377,416,im,zz,1997-05-24
81305,416,im,zz,1997-05-24
86196,416,im,zz,1997-05-24
72942,416,im,zz,1997-05-24
55664,416,im,zz,1997-05-24
75028,416,im,zz,1997-05-24
47992,416,im,zz,1997-05-24
29692,416,im,zz,1997-05-24
39358,416,im,zz,1997-05-24
91499,416,im,zz,1997-05-24
27774,416,im,zz,1997-05-24
10411,416,im,zz,1997-05-24
75414,416,im,zz,1997-05-24
81354,416,im,zz,1997-05-24
88584,416,im,zz,1997-05-24
14173,416,im,zz,1997-05-24
25008,416,im,zz,1997-05-24
61848,416,im,zz,1997-05-24
91889,416,im,zz,1997-05-24
80125,416,im,zz,1997-05-24
24227,416,im,zz,1997-05-24
93334,416,im,zz,1997-05-24
93253,416,im,zz,1997-05-24
35162,416,im,zz,1997-05-24
68241,416,im,zz,1997-05-24
8743,416,im,zz,1997-05-24
28709,416,im,zz,1997-05-24
96124,416,im,zz,1997-05-24
3249,416,im,zz,1997-05-24
68940,416,im,zz,1997-05-24
57486,416,im,zz,1997-05-24
24257,416,im,zz,1997-05-24
93547,416,im,zz,1997-05-24
30150,416,im,zz,1997-05-24
87134,416,im,zz,1997-05-24
40833,416,im,zz,1997-05-24
8617,416,im,zz,1997-05-24
95807,416,im,zz,1997-05-24
37031,416,im,zz,1997-05-24
76999,416,im,zz,1997-05-24
26145,416,im,zz,1997-05-24
8605,416,im,zz,1997-05-24
94084,416,im,zz,1997-05-24
95258,417,jv,mj,1997-05-24
84091,417,jv,mj,1997-05-24
57880,417,jv,mj,1997-05-24
51139,417,jv,mj,1997-05-24
70004,417,jv,mj,1997-05-24
69117,417,jv,mj,1997-05-24
80020,417,jv,mj,1997-05-24
7963,417,jv,mj,1997-05-24
34939,417,jv,mj,1997-05-24
49197,417,jv,mj,1997-05-24
61546,417,jv,mj,1997-05-24
60075,417,jv,mj,1997-05-24
40868,417,jv,mj,1997-05-24
15196,417,jv,mj,1997-05-24
25010,417,jv,mj,1997-05-24
5999,417,jv,mj,1997-05-24
15105,417,jv,mj,1997-05-24
23858,417,jv,mj,1997-05-24
5997,417,jv,mj,1997-05-24
90709,417,jv,mj,1997-05-24
46485,417,jv,mj,1997-05-24
46854,417,jv,mj,1997-05-24
44275,417,jv,mj,1997-05-24
28537,417,jv,mj,1997-05-24
42462,417,jv,mj,1997-05-24
57591,417,jv,mj,1997-05-24
64908,417,jv,mj,1997-05-24
30367,417,jv,mj,1997-05-24
27379,417,jv,mj,1997-05-24
38366,417,jv,mj,1997-05-24
73688,417,jv,mj,1997-05-24
72068,417,jv,mj,1997-05-24
39766,417,jv,mj,1997-05-24
43561,417,jv,mj,1997-05-24
81404,417,jv,mj,1997-05-24
44382,417,jv,mj,1997-05-24
19179,417,jv,mj,1997-05-24
52936,417,jv,mj,1997-05-24
83778,417,jv,mj,1997-05-24
41077,417,jv,mj,1997-05-24
23234,417,jv,mj,1997-05-24
7276,417,jv,mj,1997-05-24
10540,417,jv,mj,1997-05-24
31037,417,jv,mj,1997-05-24
66424,417,jv,mj,1997-05-24
95546,417,jv,mj,1997-05-24
39661,417,jv,mj,1997-05-24
13309,417,jv,mj,1997-05-24
90647,417,jv,mj,1997-05-24
1683,417,jv,mj,1997-05-24
93565,417,jv,mj,1997-05-24
31195,417,jv,mj,1997-05-24
55705,417,jv,mj,1997-05-24
50354,417,jv,mj,1997-05-24
89444,417,jv,mj,1997-05-24
8442,417,jv,mj,1997-05-24
70184,417,jv,mj,1997-05-24
24828,417,jv,mj,1997-05-24
29448,417,jv,mj,1997-05-24
48,417,jv,mj,1997-05-24
59648,417,jv,mj,1997-05-24
17170,417,jv,mj,1997-05-24
64017,417,jv,mj,1997-05-24
17792,417,jv,mj,1997-05-24
51307,417,jv,mj,1997-05-24
51787,417,jv,mj,1997-05-24
82024,417,jv,mj,1997-05-24
48859,417,jv,mj,1997-05-24
94995,417,jv,mj,1997-05-24
30816,417,jv,mj,1997-05-24
70206,417,jv,mj,1997-05-24
25366,417,jv,mj,1997-05-24
72552,417,jv,mj,1997-05-24
94039,417,jv,mj,1997-05-24
80419,417,jv,mj,1997-05-24
58403,417,jv,mj,1997-05-24
38087,417,jv,mj,1997-05-24
79935,417,jv,mj,1997-05-24
58231,417,jv,mj,1997-05-24
19848,417,jv,mj,1997-05-24
36620,417,jv,mj,1997-05-24
61821,417,jv,mj,1997-05-24
63327,417,jv,mj,1997-05-24
31492,417,jv,mj,1997-05-24
91705,417,jv,mj,1997-05-24
22256,417,jv,mj,1997-05-24
60653,417,jv,mj,1997-05-24
13686,417,jv,mj,1997-05-24
27692,417,jv,mj,1997-05-24
65517,417,jv,mj,1997-05-24
55881,417,jv,mj,1997-05-24
38006,417,jv,mj,1997-05-24
37113,417,jv,mj,1997-05-24
82009,417,jv,mj,1997-05-24
36047,417,jv,mj,1997-05-24
28382,417,jv,mj,1997-05-24
89302,417,jv,mj,1997-05-24
83922,417,jv,mj,1997-05-24
65123,417,jv,mj,1997-05-24
81390,417,jv,mj,1997-05-24
44417,418,dv,gb,1997-05-24
87569,418,dv,gb,1997-05-24
79041,418,dv,gb,1997-05-24
77764,418,dv,gb,1997-05-24
68407,418,dv,gb,1997-05-24
2228,418,dv,gb,1997-05-24
77969,418,dv,gb,1997-05-24
96672,418,dv,gb,1997-05-24
9552,418,dv,gb,1997-05-24
56527,418,dv,gb,1997-05-24
78987,418,dv,gb,1997-05-24
16851,418,dv,gb,1997-05-24
37734,418,dv,gb,1997-05-24
26607,418,dv,gb,1997-05-24
82592,418,dv,gb,1997-05-24
21810,418,dv,gb,1997-05-24
87193,418,dv,gb,1997-05-24
38518,418,dv,gb,1997-05-24
29845,418,dv,gb,1997-05-24
46827,418,dv,gb,1997-05-24
55542,418,dv,gb,1997-05-24
45011,418,dv,gb,1997-05-24
44576,418,dv,gb,1997-05-24
80149,418,dv,gb,1997-05-24
21425,418,dv,gb,1997-05-24
97179,418,dv,gb,1997-05-24
56830,418,dv,gb,1997-05-24
44757,418,dv,gb,1997-05-24
3475,418,dv,gb,1997-05-24
20146,418,dv,gb,1997-05-24
16263,418,dv,gb,1997-05-24
76453,418,dv,gb,1997-05-24
1691,418,dv,gb,1997-05-24
15619,418,dv,gb,1997-05-24
33303,418,dv,gb,1997-05-24
75955,418,dv,gb,1997-05-24
75332,418,dv,gb,1997-05-24
23496,418,dv,gb,1997-05-24
36426,418,dv,gb,1997-05-24
27590,418,dv,gb,1997-05-24
33313,418,dv,gb,1997-05-24
18998,418,dv,gb,1997-05-24
17763,418,dv,gb,1997-05-24
60908,418,dv,gb,1997-05-24
43444,418,dv,gb,1997-05-24
46237,418,dv,gb,1997-05-24
11575,418,dv,gb,1997-05-24
17589,418,dv,gb,1997-05-24
69955,418,dv,gb,1997-05-24
40424,418,dv,gb,1997-05-24
53153,418,dv,gb,1997-05-24
47415,418,dv,gb,1997-05-24
78821,418,dv,gb,1997-05-24
87143,418,dv,gb,1997-05-24
896,418,dv,gb,1997-05-24
20752,418,dv,gb,1997-05-24
42872,418,dv,gb,1997-05-24
36033,418,dv,gb,1997-05-24
90782,418,dv,gb,1997-05-24
17485,418,dv,gb,1997-05-24
32363,418,dv,gb,1997-05-24
59355,418,dv,gb,1997-05-24
32128,418,dv,gb,1997-05-24
62527,418,dv,gb,1997-05-24
86257,418,dv,gb,1997-05-24
9514,418,dv,gb,1997-05-24
4910,418,dv,gb,1997-05-24
16501,418,dv,gb,1997-05-24
90355,418,dv,gb,1997-05-24
87574,418,dv,gb,1997-05-24
78241,418,dv,gb,1997-05-24
31383,418,dv,gb,1997-05-24
76869,418,dv,gb,1997-05-24
90784,418,dv,gb,1997-05-24
73047,418,dv,gb,1997-05-24
46021,418,dv,gb,1997-05-24
30903,418,dv,gb,1997-05-24
4872,418,dv,gb,1997-05-24
10795,418,dv,gb,1997-05-24
17726,418,dv,gb,1997-05-24
23593,418,dv,gb,1997-05-24
61352,418,dv,gb,1997-05-24
3543,418,dv,gb,1997-05-24
36494,418,dv,gb,1997-05-24
44136,418,dv,gb,1997-05-24
58561,418,dv,gb,1997-05-24
51711,418,dv,gb,1997-05-24
73110,418,dv,gb,1997-05-24
49646,418,dv,gb,1997-05-24
88730,418,dv,gb,1997-05-24
30368,418,dv,gb,1997-05-24
55087,418,dv,gb,1997-05-24
32305,418,dv,gb,1997-05-24
93633,418,dv,gb,1997-05-24
13571,418,dv,gb,1997-05-24
51256,418,dv,gb,1997-05-24
62068,418,dv,gb,1997-05-24
53931,418,dv,gb,1997-05-24
75915,418,dv,gb,1997-05-24
84782,418,dv,gb,1997-05-24
49611,419,oo,gd,1997-05-24
90754,419,oo,gd,1997-05-24
35441,419,oo,gd,1997-05-24
78315,419,oo,gd,1997-05-24
40265,419,oo,gd,1997-05-24
4083,419,oo,gd,1997-05-24
24813,419,oo,gd,1997-05-24
29924,419,oo,gd,1997-05-24
63422,419,oo,gd,1997-05-24
3656,419,oo,gd,1997-05-24
5756,419,oo,gd,1997-05-24
19317,419,oo,gd,1997-05-24
91207,419,oo,gd,1997-05-24
79228,419,oo,gd,1997-05-24
46403,419,oo,gd,1997-05-24
23026,419,oo,gd,1997-05-24
94922,419,oo,gd,1997-05-24
53902,419,oo,gd,1997-05-24
93410,419,oo,gd,1997-05-24
28440,419,oo,gd,1997-05-24
55232,419,oo,gd,1997-05-24
97496,419,oo,gd,1997-05-24
79730,419,oo,gd,1997-05-24
12085,419,oo,gd,1997-05-24
61471,419,oo,gd,1997-05-24
68861,419,oo,gd,1997-05-24
12440,419,oo,gd,1997-05-24
27369,419,oo,gd,1997-05-24
79600,419,oo,gd,1997-05-24
78243,419,oo,gd,1997-05-24
26631,419,oo,gd,1997-05-24
9222,419,oo,gd,1997-05-24
53996,419,oo,gd,1997-05-24
89638,419,oo,gd,1997-05-24
81294,419,oo,gd,1997-05-24
63061,419,oo,gd,1997-05-24
19565,419,oo,gd,1997-05-24
31455,419,oo,gd,1997-05-24
4528,419,oo,gd,1997-05-24
68057,419,oo,gd,1997-05-24
65966,419,oo,gd,1997-05-24
91671,419,oo,gd,1997-05-24
83444,419,oo,gd,1997-05-24
79284,419,oo,gd,1997-05-24
75543,419,oo,gd,1997-05-24
37492,419,oo,gd,1997-05-24
52199,419,oo,gd,1997-05-24
68825,419,oo,gd,1997-05-24
23851,419,oo,gd,1997-05-24
55516,419,oo,gd,1997-05-24
28267,419,oo,gd,1997-05-24
78018,419,oo,gd,1997-05-24
79881,419,oo,gd,1997-05-24
69281,419,oo,gd,1997-05-24
56397,419,oo,gd,1997-05-24
22258,419,oo,gd,1997-05-24
3872,419,oo,gd,1997-05-24
27437,419,oo,gd,1997-05-24
64784,419,oo,gd,1997-05-24
79200,419,oo,gd,1997-05-24
52498,419,oo,gd,1997-05-24
3279,419,oo,gd,1997-05-24
91178,419,oo,gd,1997-05-24
34166,419,oo,gd,1997-05-24
6886,419,oo,gd,1997-05-24
78953,419,oo,gd,1997-05-24
78296,419,oo,gd,1997-05-24
35348,419,oo,gd,1997-05-24
94511,419,oo,gd,1997-05-24
19646,419,oo,gd,1997-05-24
62684,419,oo,gd,1997-05-24
4426,419,oo,gd,1997-05-24
67034,419,oo,gd,1997-05-24
39265,419,oo,gd,1997-05-24
49103,419,oo,gd,1997-05-24
61710,419,oo,gd,1997-05-24
64634,419,oo,gd,1997-05-24
16657,419,oo,gd,1997-05-24
63921,419,oo,gd,1997-05-24
16042,419,oo,gd,1997-05-24
29833,419,oo,gd,1997-05-24
73313,419,oo,gd,1997-05-24
17596,419,oo,gd,1997-05-24
66801,419,oo,gd,1997-05-24
1488,419,oo,gd,1997-05-24
18604,419,oo,gd,1997-05-24
65043,419,oo,gd,1997-05-24
24656,419,oo,gd,1997-05-24
84875,419,oo,gd,1997-05-24
93594,419,oo,gd,1997-05-24
65822,419,oo,gd,1997-05-24
50370,419,oo,gd,1997-05-24
63297,419,oo,gd,1997-05-24
67862,419,oo,gd,1997-05-24
67924,419,oo,gd,1997-05-24
72493,419,oo,gd,1997-05-24
17602,419,oo,gd,1997-05-24
94918,419,oo,gd,1997-05-24
30502,419,oo,gd,1997-05-24
27159,419,oo,gd,1997-05-24
80125,420,zz,zh,1997-05-25
71073,420,zz,zh,1997-05-25
28709,420,zz,zh,1997-05-25
34919,420,zz,zh,1997-05-25
15987,420,zz,zh,1997-05-25
78710,420,zz,zh,1997-05-25
1004,420,zz,zh,1997-05-25
93253,420,zz,zh,1997-05-25
11539,420,zz,zh,1997-05-25
19422,420,zz,zh,1997-05-25
74895,420,zz,zh,1997-05-25
27849,420,zz,zh,1997-05-25
14173,420,zz,zh,1997-05-25
82231,420,zz,zh,1997-05-25
63696,420,zz,zh,1997-05-25
74082,420,zz,zh,1997-05-25
16268,420,zz,zh,1997-05-25
78202,420,zz,zh,1997-05-25
93334,420,zz,zh,1997-05-25
56835,420,zz,zh,1997-05-25
74262,420,zz,zh,1997-05-25
5940,420,zz,zh,1997-05-25
26862,420,zz,zh,1997-05-25
37031,420,zz,zh,1997-05-25
75028,420,zz,zh,1997-05-25
65867,420,zz,zh,1997-05-25
57377,420,zz,zh,1997-05-25
42107,420,zz,zh,1997-05-25
21573,420,zz,zh,1997-05-25
12269,420,zz,zh,1997-05-25
95876,420,zz,zh,1997-05-25
33183,420,zz,zh,1997-05-25
92744,420,zz,zh,1997-05-25
91842,420,zz,zh,1997-05-25
95807,420,zz,zh,1997-05-25
74373,420,zz,zh,1997-05-25
93520,420,zz,zh,1997-05-25
39727,420,zz,zh,1997-05-25
86472,420,zz,zh,1997-05-25
96968,420,zz,zh,1997-05-25
18236,420,zz,zh,1997-05-25
71375,420,zz,zh,1997-05-25
24174,420,zz,zh,1997-05-25
7036,420,zz,zh,1997-05-25
27774,420,zz,zh,1997-05-25
72942,420,zz,zh,1997-05-25
81354,420,zz,zh,1997-05-25
60928,420,zz,zh,1997-05-25
1843,420,zz,zh,1997-05-25
40042,420,zz,zh,1997-05-25
31164,420,zz,zh,1997-05-25
70557,420,zz,zh,1997-05-25
64243,420,zz,zh,1997-05-25
86187,420,zz,zh,1997-05-25
50224,420,zz,zh,1997-05-25
51747,420,zz,zh,1997-05-25
26145,420,zz,zh,1997-05-25
93547,420,zz,zh,1997-05-25
85813,420,zz,zh,1997-05-25
10411,420,zz,zh,1997-05-25
45006,420,zz,zh,1997-05-25
54976,420,zz,zh,1997-05-25
87134,420,zz,zh,1997-05-25
55664,420,zz,zh,1997-05-25
96467,420,zz,zh,1997-05-25
93641,420,zz,zh,1997-05-25
54604,420,zz,zh,1997-05-25
54583,420,zz,zh,1997-05-25
24227,420,zz,zh,1997-05-25
68019,420,zz,zh,1997-05-25
81305,420,zz,zh,1997-05-25
37143,420,zz,zh,1997-05-25
1657,420,zz,zh,1997-05-25
25008,420,zz,zh,1997-05-25
23744,420,zz,zh,1997-05-25
31858,420,zz,zh,1997-05-25
19420,420,zz,zh,1997-05-25
42383,420,zz,zh,1997-05-25
93309,420,zz,zh,1997-05-25
38582,420,zz,zh,1997-05-25
28191,420,zz,zh,1997-05-25
39358,420,zz,zh,1997-05-25
15401,420,zz,zh,1997-05-25
63055,420,zz,zh,1997-05-25
59871,420,zz,zh,1997-05-25
69213,420,zz,zh,1997-05-25
27107,420,zz,zh,1997-05-25
13352,420,zz,zh,1997-05-25
41518,420,zz,zh,1997-05-25
78281,420,zz,zh,1997-05-25
29454,420,zz,zh,1997-05-25
29692,420,zz,zh,1997-05-25
93,420,zz,zh,1997-05-25
37231,420,zz,zh,1997-05-25
24257,420,zz,zh,1997-05-25
24044,420,zz,zh,1997-05-25
75414,420,zz,zh,1997-05-25
8617,420,zz,zh,1997-05-25
5084,420,zz,zh,1997-05-25
41352,420,zz,zh,1997-05-25
25579,421,yq,zz,1997-05-26
21520,421,yq,zz,1997-05-26
46844,421,yq,zz,1997-05-26
37209,421,yq,zz,1997-05-26
27477,421,yq,zz,1997-05-26
11909,421,yq,zz,1997-05-26
8886,421,yq,zz,1997-05-26
28753,421,yq,zz,1997-05-26
93451,421,yq,zz,1997-05-26
7224,421,yq,zz,1997-05-26
94482,421,yq,zz,1997-05-26
57194,421,yq,zz,1997-05-26
89717,421,yq,zz,1997-05-26
40603,421,yq,zz,1997-05-26
88069,421,yq,zz,1997-05-26
72468,421,yq,zz,1997-05-26
66170,421,yq,zz,1997-05-26
86857,421,yq,zz,1997-05-26
86819,421,yq,zz,1997-05-26
13771,421,yq,zz,1997-05-26
92098,421,yq,zz,1997-05-26
80323,421,yq,zz,1997-05-26
84196,421,yq,zz,1997-05-26
74953,421,yq,zz,1997-05-26
75854,421,yq,zz,1997-05-26
65587,421,yq,zz,1997-05-26
22121,421,yq,zz,1997-05-26
63618,421,yq,zz,1997-05-26
55706,421,yq,zz,1997-05-26
2765,421,yq,zz,1997-05-26
70002,421,yq,zz,1997-05-26
5774,421,yq,zz,1997-05-26
9887,421,yq,zz,1997-05-26
2627,421,yq,zz,1997-05-26
71974,421,yq,zz,1997-05-26
2634,421,yq,zz,1997-05-26
55131,421,yq,zz,1997-05-26
41488,421,yq,zz,1997-05-26
39288,421,yq,zz,1997-05-26
86944,421,yq,zz,1997-05-26
2910,421,yq,zz,1997-05-26
20139,421,yq,zz,1997-05-26
10846,421,yq,zz,1997-05-26
66826,421,yq,zz,1997-05-26
10758,421,yq,zz,1997-05-26
86077,421,yq,zz,1997-05-26
77602,421,yq,zz,1997-05-26
95130,421,yq,zz,1997-05-26
52044,421,yq,zz,1997-05-26
40514,421,yq,zz,1997-05-26
9630,421,yq,zz,1997-05-26
24730,421,yq,zz,1997-05-26
74090,421,yq,zz,1997-05-26
38955,421,yq,zz,1997-05-26
61317,421,yq,zz,1997-05-26
68618,421,yq,zz,1997-05-26
82465,421,yq,zz,1997-05-26
26566,421,yq,zz,1997-05-26
91375,421,yq,zz,1997-05-26
37538,421,yq,zz,1997-05-26
94901,421,yq,zz,1997-05-26
97388,421,yq,zz,1997-05-26
21487,421,yq,zz,1997-05-26
84841,421,yq,zz,1997-05-26
94646,421,yq,zz,1997-05-26
5632,421,yq,zz,1997-05-26
1491,421,yq,zz,1997-05-26
50819,421,yq,zz,1997-05-26
91792,421,yq,zz,1997-05-26
9100,421,yq,zz,1997-05-26
63263,421,yq,zz,1997-05-26
63086,421,yq,zz,1997-05-26
20920,421,yq,zz,1997-05-26
6523,421,yq,zz,1997-05-26
25130,421,yq,zz,1997-05-26
86202,421,yq,zz,1997-05-26
60222,421,yq,zz,1997-05-26
6966,421,yq,zz,1997-05-26
37940,421,yq,zz,1997-05-26
35437,421,yq,zz,1997-05-26
82328,421,yq,zz,1997-05-26
7607,421,yq,zz,1997-05-26
94161,421,yq,zz,1997-05-26
30912,421,yq,zz,1997-05-26
31264,421,yq,zz,1997-05-26
36654,421,yq,zz,1997-05-26
3163,421,yq,zz,1997-05-26
87178,421,yq,zz,1997-05-26
69633,421,yq,zz,1997-05-26
84752,421,yq,zz,1997-05-26
95159,421,yq,zz,1997-05-26
19809,421,yq,zz,1997-05-26
43510,421,yq,zz,1997-05-26
23041,421,yq,zz,1997-05-26
94923,421,yq,zz,1997-05-26
14886,421,yq,zz,1997-05-26
37162,421,yq,zz,1997-05-26
67920,421,yq,zz,1997-05-26
37041,421,yq,zz,1997-05-26
49544,421,yq,zz,1997-05-26
25091,422,zz,ec,1997-05-26
68138,422,zz,ec,1997-05-26
64367,422,zz,ec,1997-05-26
2805,422,zz,ec,1997-05-26
21293,422,zz,ec,1997-05-26
60252,422,zz,ec,1997-05-26
61685,422,zz,ec,1997-05-26
68620,422,zz,ec,1997-05-26
40609,422,zz,ec,1997-05-26
71920,422,zz,ec,1997-05-26
9814,422,zz,ec,1997-05-26
91499,422,zz,ec,1997-05-26
8676,422,zz,ec,1997-05-26
24910,422,zz,ec,1997-05-26
63882,422,zz,ec,1997-05-26
85699,422,zz,ec,1997-05-26
24516,422,zz,ec,1997-05-26
95831,422,zz,ec,1997-05-26
63454,422,zz,ec,1997-05-26
13358,422,zz,ec,1997-05-26
90173,422,zz,ec,1997-05-26
889,422,zz,ec,1997-05-26
25361,422,zz,ec,1997-05-26
42102,422,zz,ec,1997-05-26
16348,422,zz,ec,1997-05-26
93076,422,zz,ec,1997-05-26
