Passenger ID,Longest Run
36987,7
37162,7
37247,7
37264,7
37329,7
37388,7
37529,7
37534,7
37624,7
37628,7
37713,7
37780,7
37802,7
37978,7
38139,7
38213,7
38335,7
38338,7
38343,7
38441,7
38503,7
38504,7
38526,7
38611,7
38772,7
38837,7
38875,7
38958,7
38992,7
39012,7
39027,7
39186,7
39220,7
39264,7
39341,7
39358,7
39399,7
39559,7
39697,7
39729,7
39740,7
39797,7
40174,7
40216,7
40224,7
40256,7
40304,7
40310,7
40423,7
40447,7
40513,7
40526,7
40577,7
40578,7
40601,7
40609,7
40618,7
40833,7
40842,7
40890,7
41077,7
41094,7
41281,7
41296,7
41381,7
41383,7
41427,7
41541,7
41549,7
41725,7
41745,7
41849,7
41988,7
42075,7
42133,7
42198,7
42342,7
42353,7
42489,7
42559,7
42615,7
42701,7
42781,7
42813,7
42845,7
42907,7
43085,7
43093,7
43115,7
43194,7
43216,7
43330,7
43390,7
43510,7
43517,7
43557,7
43616,7
43632,7
43669,7
43706,7
43824,7
43861,7
43953,7
43978,7
44074,7
44082,7
44130,7
44155,7
44275,7
44282,7
44417,7
44532,7
44542,7
44680,7
44690,7
44714,7
44810,7
44841,7
45039,7
45074,7
45100,7
45175,7
45239,7
45370,7
45425,7
45528,7
45547,7
45566,7
45748,7
45767,7
45825,7
45833,7
45965,7
46054,7
46111,7
46195,7
46299,7
46337,7
46357,7
46416,7
46596,7
46827,7
46866,7
47142,7
47153,7
47306,7
47343,7
47346,7
47456,7
47542,7
47604,7
47619,7
47744,7
48265,7
48289,7
48308,7
48471,7
48484,7
48490,7
48540,7
48585,7
48739,7
48932,7
49084,7
49137,7
49180,7
49314,7
49322,7
49332,7
49505,7
49509,7
49605,7
49649,7
49707,7
49709,7
49839,7
49854,7
49920,7
49940,7
50012,7
50062,7
50186,7
50265,7
50272,7
50370,7
50380,7
50540,7
50544,7
50569,7
50639,7
50746,7
50751,7
50797,7
50819,7
50861,7
50866,7
50922,7
50945,7
50968,7
51025,7
51027,7
51062,7
51084,7
51096,7
51222,7
51297,7
51400,7
51657,7
51727,7
51789,7
51844,7
51905,7
51967,7
51988,7
52052,7
52078,7
52171,7
52455,7
52533,7
52627,7
52639,7
52659,7
52693,7
52843,7
52918,7
53015,7
53038,7
53059,7
53074,7
53124,7
53391,7
53414,7
53416,7
53417,7
53509,7
53511,7
53617,7
53661,7
53725,7
53738,7
53764,7
53971,7
54094,7
54141,7
54153,7
54336,7
54367,7
54404,7
54467,7
54494,7
54783,7
54867,7
54957,7
54976,7
55021,7
55056,7
55178,7
55183,7
55188,7
55202,7
55223,7
55232,7
55359,7
55382,7
55403,7
55420,7
55733,7
55937,7
56008,7
56076,7
56088,7
56164,7
56200,7
56432,7
56458,7
56474,7
56586,7
56597,7
56981,7
57085,7
57177,7
57339,7
57411,7
57495,7
57526,7
57594,7
58025,7
58101,7
58219,7
58399,7
58658,7
58698,7
58799,7
59098,7
59103,7
59113,7
59118,7
59392,7
59419,7
59481,7
59632,7
59714,7
59730,7
59738,7
59755,7
59818,7
59819,7
59829,7
59998,7
60125,7
60126,7
60178,7
60304,7
60375,7
60445,7
60492,7
60499,7
60603,7
60614,7
60884,7
60943,7
60985,7
60994,7
61056,7
61077,7
61370,7
61408,7
61466,7
61546,7
61686,7
61749,7
61798,7
61980,7
62075,7
62089,7
62200,7
62202,7
62231,7
62296,7
62317,7
62336,7
62419,7
62653,7
62778,7
62787,7
63025,7
63208,7
63325,7
63333,7
63350,7
63368,7
63422,7
63454,7
63463,7
63483,7
63625,7
63656,7
63814,7
63926,7
63960,7
63977,7
64124,7
64344,7
64367,7
64375,7
64679,7
64719,7
64743,7
64753,7
64784,7
65128,7
65246,7
65401,7
65584,7
65905,7
65948,7
65952,7
66051,7
66057,7
66182,7
66293,7
66333,7
66421,7
66456,7
66574,7
66686,7
66776,7
66857,7
66910,7
67133,7
67142,7
67147,7
67209,7
67266,7
67392,7
67432,7
67502,7
67570,7
67599,7
67610,7
67635,7
67691,7
67708,7
67746,7
67792,7
67798,7
67867,7
67906,7
67920,7
68086,7
68282,7
68316,7
68385,7
68445,7
68475,7
68521,7
68773,7
68823,7
69026,7
69030,7
69106,7
69118,7
69120,7
69183,7
69187,7
69238,7
69420,7
69464,7
69625,7
69626,7
69633,7
69674,7
69779,7
69897,7
69914,7
70279,7
70546,7
70557,7
70627,7
70654,7
70670,7
70912,7
70979,7
71135,7
71166,7
71183,7
71220,7
71245,7
71295,7
71306,7
71523,7
71538,7
71810,7
71974,7
72062,7
72247,7
72306,7
72353,7
72405,7
72631,7
72677,7
72720,7
72764,7
72980,7
72984,7
73043,7
73291,7
73310,7
73386,7
73417,7
73507,7
73639,7
73688,7
73780,7
73803,7
73842,7
73853,7
73857,7
74093,7
74162,7
74318,7
74362,7
74368,7
74391,7
74488,7
74495,7
74508,7
74559,7
74700,7
74705,7
74777,7
74872,7
74941,7
74992,7
75114,7
75146,7
75216,7
75520,7
75582,7
75630,7
75701,7
75715,7
75766,7
75890,7
76352,7
76365,7
76587,7
76626,7
76669,7
76706,7
76796,7
76828,7
76861,7
77036,7
77226,7
77283,7
77302,7
77328,7
77371,7
77505,7
77545,7
77581,7
77585,7
77634,7
77695,7
77783,7
77802,7
77827,7
77884,7
77940,7
78006,7
78049,7
78191,7
78236,7
78452,7
78457,7
78471,7
78618,7
78757,7
78773,7
79025,7
79172,7
79231,7
79278,7
79457,7
79464,7
79475,7
79492,7
79497,7
79601,7
79756,7
79780,7
79809,7
79919,7
79961,7
80009,7
80020,7
80097,7
80165,7
80174,7
80205,7
80295,7
80420,7
80625,7
80654,7
80706,7
80764,7
80979,7
80985,7
80988,7
81051,7
81144,7
81364,7
81385,7
81438,7
81507,7
81647,7
81783,7
81991,7
82024,7
82135,7
82186,7
82410,7
82605,7
82677,7
82738,7
82740,7
82867,7
83056,7
83143,7
83189,7
83193,7
83271,7
83292,7
83310,7
83321,7
83381,7
83639,7
83683,7
83727,7
83798,7
83847,7
84008,7
84079,7
84091,7
84189,7
84235,7
84246,7
84397,7
84401,7
84432,7
84445,7
84569,7
84672,7
84710,7
84769,7
84782,7
84841,7
84978,7
85080,7
85139,7
85224,7
85226,7
85274,7
85350,7
85382,7
85477,7
85481,7
85574,7
85693,7
85749,7
85762,7
85794,7
85830,7
85995,7
86009,7
86130,7
86152,7
86196,7
86242,7
86304,7
86320,7
86442,7
86477,7
86618,7
86709,7
86883,7
86944,7
86983,7
86995,7
87103,7
87163,7
87252,7
87281,7
87356,7
87418,7
87522,7
87621,7
87668,7
87819,7
88044,7
88080,7
88102,7
88171,7
88243,7
88244,7
88303,7
88341,7
88375,7
88398,7
88431,7
88618,7
88688,7
88755,7
89024,7
89071,7
89178,7
89189,7
89276,7
89508,7
89563,7
89611,7
89697,7
89701,7
89738,7
89799,7
89800,7
89830,7
89834,7
89945,7
90135,7
90173,7
90175,7
90181,7
90401,7
90680,7
90712,7
90768,7
90811,7
90816,7
90922,7
90958,7
90962,7
91073,7
91185,7
91187,7
91188,7
91195,7
91208,7
91254,7
91288,7
91465,7
91537,7
91540,7
91582,7
91633,7
91935,7
91995,7
92043,7
92049,7
92176,7
92185,7
92400,7
92453,7
92668,7
92709,7
92725,7
92768,7
92798,7
92926,7
93234,7
93273,7
93305,7
93334,7
93351,7
93359,7
93537,7
93554,7
93586,7
93708,7
93746,7
93830,7
93940,7
94037,7
94124,7
94145,7
94172,7
94175,7
94222,7
94314,7
94333,7
94354,7
94472,7
94482,7
94489,7
94588,7
94631,7
94675,7
94760,7
94806,7
94901,7
94946,7
95048,7
95299,7
95308,7
95484,7
95540,7
95549,7
95603,7
95615,7
95669,7
95729,7
95751,7
95831,7
95953,7
96025,7
96281,7
96338,7
96398,7
96509,7
96849,7
96859,7
96901,7
97057,7
97081,7
97124,7
97139,7
97293,7
97409,7
97485,7
97580,7
97676,7
20,6
93,6
280,6
322,6
444,6
486,6
512,6
676,6
765,6
820,6
960,6
975,6
1042,6
1044,6
1224,6
1234,6
1275,6
1291,6
1295,6
1341,6
1491,6
1496,6
1497,6
1554,6
1556,6
1617,6
1662,6
1693,6
1726,6
1763,6
1938,6
1988,6
2005,6
2047,6
2223,6
2231,6
2309,6
2324,6
2514,6
2587,6
2665,6
2886,6
3083,6
3095,6
3161,6
3343,6
3351,6
3457,6
3519,6
3541,6
3597,6
3684,6
3710,6
3912,6
4088,6
4159,6
4213,6
4327,6
4343,6
4351,6
4390,6
4551,6
4554,6
4580,6
4695,6
4751,6
4858,6
4861,6
4870,6
4887,6
4900,6
4994,6
5229,6
5259,6
5455,6
5558,6
5596,6
5601,6
5657,6
5757,6
5797,6
5828,6
5838,6
5853,6
5889,6
5960,6
6023,6
6108,6
6160,6
6241,6
6311,6
6341,6
6342,6
6387,6
6390,6
6430,6
6447,6
6507,6
6527,6
6540,6
6553,6
6575,6
6816,6
6832,6
7006,6
7088,6
7132,6
7224,6
7232,6
7237,6
7256,6
7302,6
7357,6
7391,6
7459,6
7469,6
7523,6
7556,6
7599,6
7619,6
7785,6
7787,6
7793,6
7801,6
8083,6
8228,6
8250,6
8302,6
8453,6
8459,6
8545,6
8564,6
8771,6
8789,6
8898,6
8900,6
8902,6
8912,6
8922,6
8926,6
9156,6
9171,6
9177,6
9291,6
9516,6
9552,6
9596,6
9698,6
9703,6
9705,6
9793,6
9899,6
9915,6
10021,6
10074,6
10114,6
10128,6
10178,6
10309,6
10348,6
10351,6
10411,6
10413,6
10534,6
10540,6
10621,6
10700,6
10812,6
10826,6
11126,6
11158,6
11182,6
11205,6
11350,6
11396,6
11650,6
11697,6
12016,6
12070,6
12220,6
12278,6
12423,6
12498,6
12525,6
12700,6
12731,6
12751,6
12852,6
13084,6
13099,6
13161,6
13173,6
13233,6
13298,6
13309,6
13352,6
13358,6
13407,6
13571,6
13680,6
13757,6
13870,6
13965,6
14114,6
14154,6
14160,6
14282,6
14323,6
14380,6
14557,6
14721,6
14726,6
14860,6
14872,6
14921,6
15101,6
15105,6
15109,6
15218,6
15323,6
15344,6
15492,6
15573,6
15653,6
15682,6
15840,6
15901,6
15962,6
16100,6
16146,6
16191,6
16233,6
16268,6
16299,6
16320,6
16468,6
16525,6
16552,6
16626,6
16640,6
16884,6
16908,6
17000,6
17038,6
17121,6
17197,6
17289,6
17336,6
17417,6
17420,6
17462,6
17464,6
17519,6
17547,6
17569,6
17645,6
17679,6
17695,6
17739,6
17843,6
17903,6
17925,6
18026,6
18050,6
18107,6
18115,6
18202,6
18236,6
18261,6
18342,6
18444,6
18495,6
18534,6
18575,6
18703,6
18704,6
18753,6
18771,6
18785,6
18854,6
18871,6
18903,6
18921,6
18957,6
18959,6
19114,6
19132,6
19318,6
19360,6
19436,6
19599,6
19653,6
19699,6
19726,6
19736,6
19763,6
19809,6
19924,6
19953,6
20337,6
20342,6
20375,6
20407,6
20458,6
20462,6
20512,6
20720,6
20721,6
20773,6
20788,6
20854,6
20868,6
20935,6
21007,6
21026,6
21091,6
21239,6
21271,6
21306,6
21361,6
21387,6
21568,6
21818,6
22072,6
22083,6
22121,6
22178,6
22181,6
22183,6
22256,6
22268,6
22328,6
22358,6
22470,6
22537,6
22556,6
22580,6
22581,6
22643,6
22685,6
22721,6
22851,6
22968,6
23016,6
23041,6
23106,6
23270,6
23347,6
23398,6
23507,6
23618,6
23624,6
23635,6
23652,6
23733,6
23744,6
23836,6
23851,6
23964,6
24138,6
24142,6
24156,6
24271,6
24350,6
24361,6
24495,6
24564,6
24631,6
24664,6
24665,6
24910,6
24929,6
24949,6
24973,6
25006,6
25010,6
25030,6
25075,6
25080,6
25108,6
25204,6
25240,6
25326,6
25366,6
25454,6
25511,6
25651,6
25693,6
25713,6
25716,6
25822,6
25896,6
25984,6
26046,6
26094,6
26130,6
26145,6
26169,6
26195,6
26200,6
26236,6
26260,6
26309,6
26372,6
26455,6
26491,6
26574,6
26624,6
26663,6
26668,6
26675,6
26677,6
26678,6
26705,6
26715,6
26743,6
26750,6
27012,6
27122,6
27133,6
27271,6
27303,6
27378,6
27381,6
27439,6
27451,6
27483,6
27537,6
27556,6
27566,6
27571,6
27655,6
27668,6
27692,6
27717,6
27769,6
27820,6
27839,6
27849,6
27933,6
27950,6
27978,6
28136,6
28282,6
28299,6
28348,6
28382,6
28478,6
28517,6
28666,6
28682,6
28797,6
28860,6
28893,6
28903,6
29137,6
29193,6
29347,6
29431,6
29491,6
29507,6
29547,6
29570,6
29639,6
29679,6
29769,6
29867,6
29889,6
29897,6
29971,6
29995,6
30122,6
30141,6
30179,6
30208,6
30269,6
30383,6
30412,6
30429,6
30476,6
30648,6
30688,6
30769,6
30827,6
30956,6
30978,6
31030,6
31037,6
31040,6
31266,6
31343,6
31359,6
31383,6
31465,6
31594,6
31668,6
32166,6
32177,6
32187,6
32241,6
32261,6
32337,6
32362,6
32482,6
32495,6
32707,6
32714,6
32755,6
32763,6
32853,6
32948,6
33002,6
33147,6
33202,6
33247,6
33311,6
33380,6
33437,6
33467,6
33618,6
33689,6
33699,6
33750,6
33792,6
33802,6
33819,6
33838,6
33868,6
34112,6
34136,6
34168,6
34175,6
34190,6
34213,6
34264,6
34291,6
34313,6
34333,6
34403,6
34415,6
34586,6
34596,6
34703,6
34812,6
34871,6
34916,6
34939,6
34951,6
34957,6
35011,6
35018,6
35036,6
35237,6
35280,6
35346,6
35378,6
35387,6
35451,6
35460,6
35486,6
35487,6
35525,6
35700,6
35720,6
35732,6
35755,6
35831,6
35881,6
35919,6
36016,6
36047,6
36050,6
36093,6
36104,6
36166,6
36195,6
36200,6
36218,6
36244,6
36332,6
36414,6
36447,6
36484,6
36500,6
36503,6
36520,6
36528,6
36620,6
36656,6
36665,6
36711,6
36824,6
36937,6
36996,6
37152,6
37167,6
37216,6
37231,6
37245,6
37334,6
37345,6
37379,6
37403,6
37415,6
37432,6
37567,6
37588,6
37627,6
37689,6
37813,6
37821,6
37887,6
37985,6
38026,6
38174,6
38200,6
38340,6
38366,6
38476,6
38523,6
38556,6
38613,6
38706,6
38826,6
38848,6
38851,6
38999,6
39065,6
39074,6
39122,6
39133,6
39150,6
39194,6
39329,6
39401,6
39403,6
39461,6
39587,6
39707,6
39975,6
40116,6
40141,6
40186,6
40187,6
40195,6
40321,6
40330,6
40369,6
40383,6
40418,6
40466,6
40727,6
40732,6
40957,6
40988,6
41003,6
41294,6
41442,6
41465,6
41518,6
41520,6
41601,6
41695,6
41731,6
41759,6
41766,6
41854,6
41950,6
41961,6
42007,6
42187,6
42191,6
42196,6
42237,6
42264,6
42271,6
42343,6
42384,6
42421,6
42462,6
42653,6
42777,6
42842,6
42876,6
42966,6
43016,6
43128,6
43160,6
43169,6
43223,6
43257,6
43286,6
43299,6
43342,6
43347,6
43384,6
43751,6
43804,6
43889,6
43899,6
43934,6
43963,6
43967,6
44028,6
44041,6
44148,6
44180,6
44238,6
44243,6
44365,6
44390,6
44395,6
44400,6
44520,6
44526,6
44723,6
44757,6
44861,6
44923,6
44945,6
44947,6
44949,6
45116,6
45192,6
45200,6
45315,6
45337,6
45338,6
45390,6
45618,6
45648,6
45736,6
45797,6
45814,6
45856,6
46056,6
46080,6
46146,6
46155,6
46220,6
46246,6
46249,6
46389,6
46411,6
46475,6
46485,6
46532,6
46550,6
46629,6
46648,6
46686,6
46770,6
46795,6
46819,6
46867,6
46885,6
46925,6
46946,6
46954,6
47075,6
47080,6
47165,6
47360,6
47395,6
47486,6
47555,6
47595,6
47802,6
47849,6
47982,6
48000,6
48013,6
48029,6
48088,6
48171,6
48222,6
48225,6
48527,6
48545,6
48637,6
48772,6
48859,6
48878,6
48906,6
48938,6
48955,6
49040,6
49050,6
49194,6
49275,6
49460,6
49462,6
49579,6
49674,6
49713,6
49923,6
50026,6
50031,6
50032,6
50128,6
50257,6
50269,6
50733,6
50735,6
50964,6
51028,6
51154,6
51175,6
51316,6
51367,6
51512,6
51585,6
51779,6
51802,6
51966,6
52341,6
52428,6
52539,6
52541,6
52603,6
52618,6
52679,6
52836,6
52927,6
53106,6
53233,6
53427,6
53542,6
53585,6
53655,6
53668,6
53785,6
53921,6
53927,6
53937,6
53947,6
53991,6
53996,6
54083,6
54103,6
54291,6
54314,6
54406,6
54413,6
54486,6
54501,6
54542,6
54553,6
54583,6
54630,6
54684,6
54771,6
54902,6
54980,6
55001,6
55108,6
55143,6
55207,6
55358,6
55380,6
55427,6
55605,6
55634,6
55721,6
55859,6
55912,6
55949,6
55985,6
56087,6
56168,6
56182,6
56191,6
56220,6
56291,6
56441,6
56540,6
56600,6
56626,6
56693,6
56728,6
56755,6
56821,6
56904,6
56916,6
57045,6
57070,6
57134,6
57176,6
57181,6
57282,6
57309,6
57358,6
57459,6
57462,6
57497,6
57507,6
57602,6
57688,6
57692,6
57760,6
57880,6
57970,6
57981,6
58065,6
58106,6
58160,6
58183,6
58198,6
58227,6
58347,6
58444,6
58657,6
58703,6
58865,6
58868,6
58942,6
58958,6
59060,6
59142,6
59156,6
59185,6
59199,6
59221,6
59257,6
59299,6
59503,6
59538,6
59595,6
59599,6
59610,6
59644,6
59751,6
59835,6
59845,6
59946,6
59958,6
59964,6
59967,6
60008,6
60104,6
60118,6
60144,6
60166,6
60226,6
60244,6
60276,6
60577,6
60642,6
60653,6
60779,6
60865,6
60965,6
60992,6
61095,6
61100,6
61115,6
61200,6
61246,6
61277,6
61484,6
61534,6
61599,6
61636,6
61797,6
61821,6
61848,6
61866,6
61942,6
62143,6
62205,6
62244,6
62463,6
62521,6
62627,6
62684,6
62890,6
62896,6
62941,6
63163,6
63230,6
63359,6
63544,6
63643,6
63680,6
63822,6
63882,6
63921,6
64006,6
64017,6
64089,6
64164,6
64179,6
64189,6
64243,6
64333,6
64476,6
64586,6
64625,6
64670,6
64707,6
64727,6
64738,6
64766,6
64788,6
64821,6
64907,6
64908,6
65039,6
65104,6
65185,6
65195,6
65294,6
65358,6
65440,6
65464,6
65477,6
65524,6
65569,6
65577,6
65597,6
65621,6
65646,6
65663,6
65671,6
65815,6
65913,6
66075,6
66112,6
66114,6
66126,6
66193,6
66318,6
66328,6
66414,6
66426,6
66459,6
66527,6
66544,6
66575,6
66636,6
66691,6
66797,6
66828,6
66878,6
66905,6
67031,6
67305,6
67349,6
67401,6
67496,6
67768,6
67854,6
67913,6
67925,6
68099,6
68150,6
68255,6
68263,6
68271,6
68284,6
68446,6
68470,6
68529,6
68576,6
68611,6
68629,6
68668,6
68672,6
68685,6
68734,6
68740,6
68757,6
68805,6
68836,6
68940,6
68971,6
69013,6
69022,6
69143,6
69158,6
69402,6
69572,6
69644,6
69671,6
69954,6
70023,6
70184,6
70224,6
70252,6
70479,6
70483,6
70610,6
70625,6
70662,6
70673,6
70700,6
70713,6
70850,6
70931,6
70977,6
71054,6
71055,6
71076,6
71117,6
71213,6
71244,6
71251,6
71354,6
71404,6
71568,6
71621,6
71753,6
71770,6
71771,6
71939,6
72194,6
72268,6
72319,6
72328,6
72345,6
72348,6
72552,6
72559,6
72744,6
72848,6
73017,6
73134,6
73142,6
73183,6
73261,6
73276,6
73316,6
73426,6
73455,6
73548,6
73584,6
73677,6
73839,6
74035,6
74292,6
74305,6
74395,6
74549,6
74558,6
74595,6
74634,6
74889,6
74895,6
74898,6
74931,6
74932,6
74991,6
75306,6
75502,6
75526,6
75601,6
75605,6
75670,6
75673,6
75741,6
75867,6
76069,6
76153,6
76155,6
76168,6
76218,6
76250,6
76292,6
76328,6
76364,6
76492,6
76503,6
76638,6
76668,6
76680,6
76838,6
76844,6
76869,6
76934,6
76939,6
76999,6
77044,6
77084,6
77252,6
77253,6
77366,6
77411,6
77443,6
77589,6
77674,6
77768,6
77917,6
78037,6
78045,6
78046,6
78057,6
78182,6
78190,6
78222,6
78263,6
78296,6
78361,6
78443,6
78524,6
78642,6
78761,6
78782,6
78805,6
78810,6
78825,6
78881,6
78964,6
79120,6
79140,6
79347,6
79379,6
79429,6
79438,6
79509,6
79519,6
79521,6
79541,6
79685,6
79696,6
79829,6
79860,6
80002,6
80041,6
80095,6
80216,6
80436,6
80447,6
80458,6
80475,6
80617,6
80666,6
80709,6
80735,6
80911,6
80926,6
80937,6
81006,6
81084,6
81129,6
81300,6
81340,6
81372,6
81570,6
81641,6
81649,6
81772,6
81775,6
81776,6
81843,6
81886,6
81986,6
82010,6
82027,6
82077,6
82207,6
82448,6
82483,6
82485,6
82518,6
82541,6
82635,6
82747,6
82774,6
82843,6
82849,6
82891,6
83083,6
83182,6
83307,6
83411,6
83444,6
83476,6
83478,6
83497,6
83541,6
83693,6
83857,6
83875,6
83894,6
83960,6
84018,6
84025,6
84035,6
84300,6
84330,6
84353,6
84486,6
84537,6
84544,6
84609,6
84772,6
84801,6
84809,6
84836,6
84893,6
84908,6
84957,6
85079,6
85087,6
85121,6
85156,6
85187,6
85253,6
85323,6
85371,6
85432,6
85476,6
85552,6
85590,6
85623,6
85657,6
85710,6
85742,6
85841,6
85997,6
86035,6
86184,6
86200,6
86307,6
86476,6
86634,6
86687,6
86691,6
86805,6
86826,6
86857,6
87000,6
87021,6
87053,6
87097,6
87222,6
87298,6
87490,6
87564,6
87569,6
87728,6
87781,6
87801,6
87814,6
87951,6
87975,6
87984,6
87997,6
88112,6
88216,6
88226,6
88235,6
88277,6
88334,6
88354,6
88386,6
88396,6
88442,6
88451,6
88503,6
88603,6
88620,6
88695,6
88736,6
88816,6
89006,6
89155,6
89169,6
89257,6
89321,6
89520,6
89585,6
89589,6
89636,6
89638,6
89737,6
89809,6
89839,6
89877,6
89911,6
89934,6
90031,6
90192,6
90224,6
90321,6
90336,6
90418,6
90425,6
90429,6
90432,6
90620,6
90628,6
90632,6
90653,6
90678,6
90726,6
90996,6
91074,6
91149,6
91170,6
91192,6
91244,6
91303,6
91336,6
91379,6
91397,6
91446,6
91615,6
91645,6
91673,6
91838,6
91889,6
91965,6
92047,6
92114,6
92193,6
92225,6
92447,6
92528,6
92620,6
92714,6
92801,6
92913,6
92933,6
92952,6
92954,6
92958,6
93087,6
93111,6
93125,6
93142,6
93175,6
93240,6
93347,6
93407,6
93491,6
93528,6
93542,6
93623,6
93624,6
93629,6
93640,6
93641,6
93757,6
93787,6
93881,6
93891,6
93932,6
94086,6
94209,6
94305,6
94313,6
94335,6
94340,6
94487,6
94554,6
94604,6
94691,6
94736,6
94942,6
95026,6
95050,6
95058,6
95180,6
95216,6
95322,6
95366,6
95524,6
95610,6
95622,6
95727,6
95748,6
95813,6
95940,6
95980,6
95997,6
96096,6
96136,6
96247,6
96433,6
96460,6
96461,6
96476,6
96519,6
96648,6
96679,6
96819,6
96977,6
97025,6
97071,6
97146,6
97150,6
97300,6
97388,6
97527,6
97642,6
97660,6
97684,6
97686,6
40,5
86,5
125,5
157,5
161,5
182,5
187,5
269,5
343,5
346,5
357,5
414,5
429,5
431,5
442,5
521,5
595,5
631,5
781,5
882,5
908,5
976,5
1082,5
1226,5
1370,5
1480,5
1667,5
1674,5
1788,5
1796,5
1856,5
1975,5
1976,5
1990,5
2002,5
2053,5
2115,5
2124,5
2133,5
2148,5
2185,5
2222,5
2315,5
2329,5
2457,5
2492,5
2656,5
2675,5
2727,5
2770,5
2781,5
2793,5
2832,5
2971,5
3006,5
3094,5
3163,5
3177,5
3302,5
3325,5
3336,5
3375,5
3562,5
3604,5
3609,5
3657,5
3712,5
3805,5
3821,5
3993,5
4034,5
4084,5
4109,5
4145,5
4439,5
4522,5
4534,5
4670,5
4731,5
4839,5
4891,5
5013,5
5046,5
5084,5
5090,5
5271,5
5315,5
5350,5
5351,5
5454,5
5464,5
5800,5
5832,5
6024,5
6223,5
6250,5
6305,5
6413,5
6515,5
6539,5
6605,5
6760,5
6921,5
6933,5
7030,5
7037,5
7038,5
7072,5
7123,5
7127,5
7133,5
7138,5
7151,5
7334,5
7412,5
7415,5
7436,5
7472,5
7522,5
7616,5
7682,5
7711,5
7818,5
7835,5
7899,5
7955,5
7963,5
7987,5
8028,5
8029,5
8186,5
8194,5
8277,5
8291,5
8374,5
8499,5
8523,5
8893,5
8905,5
8991,5
9089,5
9092,5
9100,5
9277,5
9333,5
9363,5
9396,5
9460,5
9461,5
9533,5
9565,5
9735,5
9853,5
9854,5
9912,5
9952,5
9994,5
10034,5
10048,5
10093,5
10096,5
10181,5
10215,5
10230,5
10231,5
10241,5
10243,5
10320,5
10370,5
10406,5
10556,5
10585,5
10614,5
10634,5
10676,5
10682,5
10709,5
10846,5
10990,5
10994,5
10995,5
11014,5
11074,5
11079,5
11083,5
11095,5
11184,5
11244,5
11391,5
11500,5
11518,5
11666,5
11670,5
11690,5
11958,5
12214,5
12219,5
12338,5
12388,5
12475,5
12513,5
12514,5
12657,5
12702,5
12710,5
12714,5
12781,5
12838,5
12855,5
12917,5
13079,5
13214,5
13225,5
13242,5
13244,5
13349,5
13463,5
13474,5
13477,5
13546,5
13634,5
13637,5
13665,5
13753,5
13771,5
13790,5
13907,5
13972,5
14070,5
14076,5
14131,5
14140,5
14211,5
14340,5
14369,5
14534,5
14550,5
14565,5
14607,5
14644,5
14710,5
14751,5
14777,5
14852,5
14878,5
14934,5
14951,5
14959,5
15144,5
15214,5
15221,5
15279,5
15386,5
15434,5
15504,5
15584,5
15753,5
15868,5
15955,5
15979,5
16048,5
16065,5
16073,5
16091,5
16246,5
16266,5
16271,5
16420,5
16547,5
16549,5
16564,5
16603,5
16826,5
16856,5
16874,5
16912,5
16938,5
17020,5
17063,5
17172,5
17198,5
17205,5
17207,5
17264,5
17346,5
17370,5
17423,5
17586,5
17601,5
17631,5
17632,5
17633,5
17664,5
17715,5
17769,5
17918,5
17926,5
17933,5
17954,5
18090,5
18228,5
18290,5
18393,5
18544,5
18557,5
18586,5
18695,5
18799,5
18880,5
18976,5
18987,5
18988,5
19003,5
19045,5
19055,5
19079,5
19080,5
19374,5
19417,5
19443,5
19466,5
19565,5
19568,5
19730,5
19754,5
19810,5
19877,5
20151,5
20214,5
20258,5
20310,5
20320,5
20348,5
20373,5
20405,5
20502,5
20506,5
20507,5
20589,5
20612,5
20626,5
20693,5
20704,5
20712,5
20756,5
20777,5
20823,5
20866,5
21096,5
21132,5
21266,5
21316,5
21448,5
21455,5
21532,5
21573,5
21588,5
21598,5
21608,5
21683,5
21743,5
21801,5
22040,5
22082,5
22238,5
22314,5
22351,5
22413,5
22446,5
22551,5
22621,5
22762,5
22766,5
22785,5
22792,5
22893,5
23037,5
23075,5
23078,5
23086,5
23104,5
23120,5
23132,5
23212,5
23214,5
23422,5
23496,5
23738,5
23773,5
23920,5
24072,5
24077,5
24107,5
24143,5
24193,5
24246,5
24327,5
24384,5
24439,5
24468,5
24597,5
24635,5
24803,5
24908,5
24937,5
25039,5
25083,5
25162,5
25207,5
25211,5
25265,5
25316,5
25337,5
25371,5
25434,5
25485,5
25579,5
25604,5
25633,5
25673,5
25707,5
25739,5
25744,5
25780,5
25783,5
25825,5
25904,5
25950,5
26096,5
26160,5
26331,5
26405,5
26503,5
26641,5
26748,5
26761,5
26784,5
26798,5
26801,5
26851,5
26885,5
26889,5
26953,5
26961,5
26969,5
27007,5
27038,5
27084,5
27165,5
27240,5
27258,5
27259,5
27297,5
27305,5
27329,5
27379,5
27417,5
27473,5
27572,5
27684,5
27728,5
27737,5
27764,5
27765,5
27791,5
27845,5
27858,5
27981,5
28004,5
28075,5
28096,5
28258,5
28287,5
28293,5
28320,5
28406,5
28407,5
28446,5
28534,5
28590,5
28623,5
28629,5
28667,5
28727,5
28779,5
28894,5
29161,5
29288,5
29291,5
29376,5
29383,5
29504,5
29526,5
29544,5
29693,5
29715,5
29746,5
29806,5
29875,5
29899,5
29906,5
29943,5
29963,5
30029,5
30061,5
30075,5
30101,5
30135,5
30251,5
30294,5
30310,5
30357,5
30358,5
